country,threshold,driver,year,tc_loss_ha
China,30,Settlements & Infrastructure,2001,6739
China,30,Settlements & Infrastructure,2002,8226
China,30,Settlements & Infrastructure,2003,7169
China,30,Settlements & Infrastructure,2004,14662
China,30,Settlements & Infrastructure,2005,13188
China,30,Settlements & Infrastructure,2006,16087
China,30,Settlements & Infrastructure,2007,22193
China,30,Settlements & Infrastructure,2008,24634
China,30,Settlements & Infrastructure,2009,26508
China,30,Settlements & Infrastructure,2010,30074
China,30,Settlements & Infrastructure,2011,27363
China,30,Settlements & Infrastructure,2012,25690
China,30,Settlements & Infrastructure,2013,18245
China,30,Settlements & Infrastructure,2014,21384
China,30,Settlements & Infrastructure,2015,19275
China,30,Settlements & Infrastructure,2016,38081
China,30,Settlements & Infrastructure,2017,49447
China,30,Settlements & Infrastructure,2018,36920
China,30,Settlements & Infrastructure,2019,32929
China,30,Settlements & Infrastructure,2020,29918
China,30,Settlements & Infrastructure,2021,29766
China,30,Settlements & Infrastructure,2022,30255
China,30,Settlements & Infrastructure,2023,31889
China,30,Settlements & Infrastructure,2024,36528
China,30,Shifting cultivation,2001,1308
China,30,Shifting cultivation,2002,2402
China,30,Shifting cultivation,2003,2982
China,30,Shifting cultivation,2004,3808
China,30,Shifting cultivation,2005,3571
China,30,Shifting cultivation,2006,7372
China,30,Shifting cultivation,2007,9787
China,30,Shifting cultivation,2008,5495
China,30,Shifting cultivation,2009,6589
China,30,Shifting cultivation,2010,5065
China,30,Shifting cultivation,2011,3528
China,30,Shifting cultivation,2012,5922
China,30,Shifting cultivation,2013,5078
China,30,Shifting cultivation,2014,6789
China,30,Shifting cultivation,2015,4777
China,30,Shifting cultivation,2016,5520
China,30,Shifting cultivation,2017,4423
China,30,Shifting cultivation,2018,4522
China,30,Shifting cultivation,2019,3467
China,30,Shifting cultivation,2020,2654
China,30,Shifting cultivation,2021,2681
China,30,Shifting cultivation,2022,4222
China,30,Shifting cultivation,2023,4897
China,30,Shifting cultivation,2024,5429
China,30,Wildfire,2001,22211
China,30,Wildfire,2002,26758
China,30,Wildfire,2003,69010
China,30,Wildfire,2004,88173
China,30,Wildfire,2005,27578
China,30,Wildfire,2006,98854
China,30,Wildfire,2007,30245
China,30,Wildfire,2008,37807
China,30,Wildfire,2009,34577
China,30,Wildfire,2010,34432
China,30,Wildfire,2011,17855
China,30,Wildfire,2012,12804
China,30,Wildfire,2013,4792
China,30,Wildfire,2014,6009
China,30,Wildfire,2015,4946
China,30,Wildfire,2016,13849
China,30,Wildfire,2017,15104
China,30,Wildfire,2018,14667
China,30,Wildfire,2019,30204
China,30,Wildfire,2020,21434
China,30,Wildfire,2021,17097
China,30,Wildfire,2022,7537
China,30,Wildfire,2023,22500
China,30,Wildfire,2024,32898
Côte d'Ivoire,30,Hard commodities,2001,155
Côte d'Ivoire,30,Hard commodities,2002,158
Côte d'Ivoire,30,Hard commodities,2003,266
Côte d'Ivoire,30,Hard commodities,2004,44
Côte d'Ivoire,30,Hard commodities,2005,83
Côte d'Ivoire,30,Hard commodities,2006,266
Côte d'Ivoire,30,Hard commodities,2007,204
Côte d'Ivoire,30,Hard commodities,2008,413
Côte d'Ivoire,30,Hard commodities,2009,245
Côte d'Ivoire,30,Hard commodities,2010,270
Côte d'Ivoire,30,Hard commodities,2011,181
Côte d'Ivoire,30,Hard commodities,2012,247
Côte d'Ivoire,30,Hard commodities,2013,446
Côte d'Ivoire,30,Hard commodities,2014,770
Côte d'Ivoire,30,Hard commodities,2015,502
Côte d'Ivoire,30,Hard commodities,2016,597
Côte d'Ivoire,30,Hard commodities,2017,914
Côte d'Ivoire,30,Hard commodities,2018,1255
Côte d'Ivoire,30,Hard commodities,2019,1528
Côte d'Ivoire,30,Hard commodities,2020,1000
Côte d'Ivoire,30,Hard commodities,2021,728
Côte d'Ivoire,30,Hard commodities,2022,868
Côte d'Ivoire,30,Hard commodities,2023,965
Côte d'Ivoire,30,Hard commodities,2024,552
Côte d'Ivoire,30,Logging,2001,47
Côte d'Ivoire,30,Logging,2002,101
Côte d'Ivoire,30,Logging,2003,38
Côte d'Ivoire,30,Logging,2004,17
Côte d'Ivoire,30,Logging,2005,30
Côte d'Ivoire,30,Logging,2006,47
Côte d'Ivoire,30,Logging,2007,79
Côte d'Ivoire,30,Logging,2008,51
Côte d'Ivoire,30,Logging,2009,37
Côte d'Ivoire,30,Logging,2010,101
Côte d'Ivoire,30,Logging,2011,33
Côte d'Ivoire,30,Logging,2012,42
Côte d'Ivoire,30,Logging,2013,154
Côte d'Ivoire,30,Logging,2014,281
Côte d'Ivoire,30,Logging,2015,123
Côte d'Ivoire,30,Logging,2016,270
Côte d'Ivoire,30,Logging,2017,764
Côte d'Ivoire,30,Logging,2018,689
Côte d'Ivoire,30,Logging,2019,141
Côte d'Ivoire,30,Logging,2020,176
Côte d'Ivoire,30,Logging,2021,173
Côte d'Ivoire,30,Logging,2022,91
Côte d'Ivoire,30,Logging,2023,121
Côte d'Ivoire,30,Logging,2024,222
Côte d'Ivoire,30,Other natural disturbances,2001,39
Côte d'Ivoire,30,Other natural disturbances,2002,64
Côte d'Ivoire,30,Other natural disturbances,2003,37
Côte d'Ivoire,30,Other natural disturbances,2004,113
Côte d'Ivoire,30,Other natural disturbances,2005,34
Côte d'Ivoire,30,Other natural disturbances,2006,71
Côte d'Ivoire,30,Other natural disturbances,2007,42
Côte d'Ivoire,30,Other natural disturbances,2008,99
Côte d'Ivoire,30,Other natural disturbances,2009,66
Côte d'Ivoire,30,Other natural disturbances,2010,65
Côte d'Ivoire,30,Other natural disturbances,2011,57
Côte d'Ivoire,30,Other natural disturbances,2012,75
Côte d'Ivoire,30,Other natural disturbances,2013,43
Côte d'Ivoire,30,Other natural disturbances,2014,113
Côte d'Ivoire,30,Other natural disturbances,2015,45
Côte d'Ivoire,30,Other natural disturbances,2016,55
Côte d'Ivoire,30,Other natural disturbances,2017,84
Côte d'Ivoire,30,Other natural disturbances,2018,97
Côte d'Ivoire,30,Other natural disturbances,2019,50
Côte d'Ivoire,30,Other natural disturbances,2020,74
Côte d'Ivoire,30,Other natural disturbances,2021,108
Côte d'Ivoire,30,Other natural disturbances,2022,66
Côte d'Ivoire,30,Other natural disturbances,2023,40
Côte d'Ivoire,30,Other natural disturbances,2024,55
Côte d'Ivoire,30,Permanent agriculture,2001,118746
Côte d'Ivoire,30,Permanent agriculture,2002,140072
Côte d'Ivoire,30,Permanent agriculture,2003,83394
Côte d'Ivoire,30,Permanent agriculture,2004,46344
Côte d'Ivoire,30,Permanent agriculture,2005,62400
Côte d'Ivoire,30,Permanent agriculture,2006,94366
Côte d'Ivoire,30,Permanent agriculture,2007,87626
Côte d'Ivoire,30,Permanent agriculture,2008,120993
Côte d'Ivoire,30,Permanent agriculture,2009,104950
Côte d'Ivoire,30,Permanent agriculture,2010,88946
Côte d'Ivoire,30,Permanent agriculture,2011,120230
Côte d'Ivoire,30,Permanent agriculture,2012,92265
Côte d'Ivoire,30,Permanent agriculture,2013,168235
Côte d'Ivoire,30,Permanent agriculture,2014,333199
Côte d'Ivoire,30,Permanent agriculture,2015,143647
Côte d'Ivoire,30,Permanent agriculture,2016,207225
Côte d'Ivoire,30,Permanent agriculture,2017,335045
Côte d'Ivoire,30,Permanent agriculture,2018,306286
Côte d'Ivoire,30,Permanent agriculture,2019,227400
Côte d'Ivoire,30,Permanent agriculture,2020,234663
Côte d'Ivoire,30,Permanent agriculture,2021,172214
Côte d'Ivoire,30,Permanent agriculture,2022,162859
Côte d'Ivoire,30,Permanent agriculture,2023,180446
Côte d'Ivoire,30,Permanent agriculture,2024,155870
Côte d'Ivoire,30,Settlements & Infrastructure,2001,2352
Côte d'Ivoire,30,Settlements & Infrastructure,2002,2257
Côte d'Ivoire,30,Settlements & Infrastructure,2003,1439
Côte d'Ivoire,30,Settlements & Infrastructure,2004,538
Côte d'Ivoire,30,Settlements & Infrastructure,2005,1331
Côte d'Ivoire,30,Settlements & Infrastructure,2006,1455
Côte d'Ivoire,30,Settlements & Infrastructure,2007,1478
Côte d'Ivoire,30,Settlements & Infrastructure,2008,2892
Côte d'Ivoire,30,Settlements & Infrastructure,2009,2373
Côte d'Ivoire,30,Settlements & Infrastructure,2010,1679
Côte d'Ivoire,30,Settlements & Infrastructure,2011,2477
Côte d'Ivoire,30,Settlements & Infrastructure,2012,1710
Côte d'Ivoire,30,Settlements & Infrastructure,2013,2207
Côte d'Ivoire,30,Settlements & Infrastructure,2014,4362
Côte d'Ivoire,30,Settlements & Infrastructure,2015,2088
Côte d'Ivoire,30,Settlements & Infrastructure,2016,3505
Côte d'Ivoire,30,Settlements & Infrastructure,2017,5196
Côte d'Ivoire,30,Settlements & Infrastructure,2018,4321
Côte d'Ivoire,30,Settlements & Infrastructure,2019,3496
Côte d'Ivoire,30,Settlements & Infrastructure,2020,3362
Côte d'Ivoire,30,Settlements & Infrastructure,2021,2977
Côte d'Ivoire,30,Settlements & Infrastructure,2022,2373
Côte d'Ivoire,30,Settlements & Infrastructure,2023,2228
Côte d'Ivoire,30,Settlements & Infrastructure,2024,1938
Côte d'Ivoire,30,Shifting cultivation,2001,1302
Côte d'Ivoire,30,Shifting cultivation,2002,1822
Côte d'Ivoire,30,Shifting cultivation,2003,1050
Côte d'Ivoire,30,Shifting cultivation,2004,955
Côte d'Ivoire,30,Shifting cultivation,2005,1421
Côte d'Ivoire,30,Shifting cultivation,2006,1536
Côte d'Ivoire,30,Shifting cultivation,2007,1404
Côte d'Ivoire,30,Shifting cultivation,2008,3072
Côte d'Ivoire,30,Shifting cultivation,2009,1173
Côte d'Ivoire,30,Shifting cultivation,2010,1397
Côte d'Ivoire,30,Shifting cultivation,2011,1714
Côte d'Ivoire,30,Shifting cultivation,2012,1769
Côte d'Ivoire,30,Shifting cultivation,2013,4682
Côte d'Ivoire,30,Shifting cultivation,2014,8068
Côte d'Ivoire,30,Shifting cultivation,2015,6024
Côte d'Ivoire,30,Shifting cultivation,2016,9436
Côte d'Ivoire,30,Shifting cultivation,2017,15265
Côte d'Ivoire,30,Shifting cultivation,2018,12003
Côte d'Ivoire,30,Shifting cultivation,2019,9569
Côte d'Ivoire,30,Shifting cultivation,2020,9238
Côte d'Ivoire,30,Shifting cultivation,2021,7050
Côte d'Ivoire,30,Shifting cultivation,2022,6208
Côte d'Ivoire,30,Shifting cultivation,2023,6492
Côte d'Ivoire,30,Shifting cultivation,2024,6467
Côte d'Ivoire,30,Wildfire,2002,0
Côte d'Ivoire,30,Wildfire,2004,0
Côte d'Ivoire,30,Wildfire,2007,0
Côte d'Ivoire,30,Wildfire,2008,0
Côte d'Ivoire,30,Wildfire,2011,0
Côte d'Ivoire,30,Wildfire,2012,0
Côte d'Ivoire,30,Wildfire,2014,0
Côte d'Ivoire,30,Wildfire,2016,0
Côte d'Ivoire,30,Wildfire,2018,6
Côte d'Ivoire,30,Wildfire,2019,0
Côte d'Ivoire,30,Wildfire,2020,12
Côte d'Ivoire,30,Wildfire,2021,3
Côte d'Ivoire,30,Wildfire,2023,0
Côte d'Ivoire,30,Wildfire,2024,1
Cameroon,30,Hard commodities,2001,99
Cameroon,30,Hard commodities,2002,138
Cameroon,30,Hard commodities,2003,118
Cameroon,30,Hard commodities,2004,111
Cameroon,30,Hard commodities,2005,115
Cameroon,30,Hard commodities,2006,236
Cameroon,30,Hard commodities,2007,151
Cameroon,30,Hard commodities,2008,106
Cameroon,30,Hard commodities,2009,189
Cameroon,30,Hard commodities,2010,145
Cameroon,30,Hard commodities,2011,169
Cameroon,30,Hard commodities,2012,485
Cameroon,30,Hard commodities,2013,587
Cameroon,30,Hard commodities,2014,1732
Cameroon,30,Hard commodities,2015,1302
Cameroon,30,Hard commodities,2016,4946
Cameroon,30,Hard commodities,2017,7969
Cameroon,30,Hard commodities,2018,2231
Cameroon,30,Hard commodities,2019,2162
Cameroon,30,Hard commodities,2020,1790
Cameroon,30,Hard commodities,2021,2121
Cameroon,30,Hard commodities,2022,2270
Cameroon,30,Hard commodities,2023,4463
Cameroon,30,Hard commodities,2024,3283
Cameroon,30,Logging,2001,1054
Cameroon,30,Logging,2002,1229
Cameroon,30,Logging,2003,667
Cameroon,30,Logging,2004,593
Cameroon,30,Logging,2005,1025
Cameroon,30,Logging,2006,998
Cameroon,30,Logging,2007,981
Cameroon,30,Logging,2008,1284
Cameroon,30,Logging,2009,5546
Cameroon,30,Logging,2010,2198
Cameroon,30,Logging,2011,844
Cameroon,30,Logging,2012,1454
Cameroon,30,Logging,2013,5738
Cameroon,30,Logging,2014,12682
Cameroon,30,Logging,2015,3685
Cameroon,30,Logging,2016,5929
Cameroon,30,Logging,2017,8321
Cameroon,30,Logging,2018,6292
Cameroon,30,Logging,2019,6591
Cameroon,30,Logging,2020,12254
Cameroon,30,Logging,2021,9165
Cameroon,30,Logging,2022,10345
Cameroon,30,Logging,2023,11411
Cameroon,30,Logging,2024,15376
Cameroon,30,Other natural disturbances,2001,127
Cameroon,30,Other natural disturbances,2002,111
Cameroon,30,Other natural disturbances,2003,110
Cameroon,30,Other natural disturbances,2004,68
Cameroon,30,Other natural disturbances,2005,79
Cameroon,30,Other natural disturbances,2006,191
Cameroon,30,Other natural disturbances,2007,97
Cameroon,30,Other natural disturbances,2008,89
Cameroon,30,Other natural disturbances,2009,114
Cameroon,30,Other natural disturbances,2010,255
Cameroon,30,Other natural disturbances,2011,63
Cameroon,30,Other natural disturbances,2012,159
Cameroon,30,Other natural disturbances,2013,130
Cameroon,30,Other natural disturbances,2014,517
Cameroon,30,Other natural disturbances,2015,425
Cameroon,30,Other natural disturbances,2016,287
Cameroon,30,Other natural disturbances,2017,1088
Cameroon,30,Other natural disturbances,2018,360
Cameroon,30,Other natural disturbances,2019,328
Cameroon,30,Other natural disturbances,2020,322
Cameroon,30,Other natural disturbances,2021,276
Cameroon,30,Other natural disturbances,2022,240
Cameroon,30,Other natural disturbances,2023,357
Cameroon,30,Other natural disturbances,2024,308
Cameroon,30,Permanent agriculture,2001,19668
Cameroon,30,Permanent agriculture,2002,13635
Cameroon,30,Permanent agriculture,2003,10934
Cameroon,30,Permanent agriculture,2004,11678
Cameroon,30,Permanent agriculture,2005,11438
Cameroon,30,Permanent agriculture,2006,17632
Cameroon,30,Permanent agriculture,2007,25862
Cameroon,30,Permanent agriculture,2008,16219
Cameroon,30,Permanent agriculture,2009,14409
Cameroon,30,Permanent agriculture,2010,36043
Cameroon,30,Permanent agriculture,2011,15412
Cameroon,30,Permanent agriculture,2012,26023
Cameroon,30,Permanent agriculture,2013,35586
Cameroon,30,Permanent agriculture,2014,61634
Cameroon,30,Permanent agriculture,2015,33304
Cameroon,30,Permanent agriculture,2016,39586
Cameroon,30,Permanent agriculture,2017,77870
Cameroon,30,Permanent agriculture,2018,47624
Cameroon,30,Permanent agriculture,2019,46542
Cameroon,30,Permanent agriculture,2020,57043
Cameroon,30,Permanent agriculture,2021,71969
Cameroon,30,Permanent agriculture,2022,60716
Cameroon,30,Permanent agriculture,2023,86430
Cameroon,30,Permanent agriculture,2024,65590
Cameroon,30,Settlements & Infrastructure,2001,900
Cameroon,30,Settlements & Infrastructure,2002,499
Cameroon,30,Settlements & Infrastructure,2003,1109
Cameroon,30,Settlements & Infrastructure,2004,623
Cameroon,30,Settlements & Infrastructure,2005,830
Cameroon,30,Settlements & Infrastructure,2006,1239
Cameroon,30,Settlements & Infrastructure,2007,751
Cameroon,30,Settlements & Infrastructure,2008,1816
Cameroon,30,Settlements & Infrastructure,2009,610
Cameroon,30,Settlements & Infrastructure,2010,2691
Cameroon,30,Settlements & Infrastructure,2011,957
Cameroon,30,Settlements & Infrastructure,2012,1673
Cameroon,30,Settlements & Infrastructure,2013,2374
Cameroon,30,Settlements & Infrastructure,2014,4593
Cameroon,30,Settlements & Infrastructure,2015,1680
Cameroon,30,Settlements & Infrastructure,2016,1782
Cameroon,30,Settlements & Infrastructure,2017,3527
Cameroon,30,Settlements & Infrastructure,2018,2321
Cameroon,30,Settlements & Infrastructure,2019,1964
Cameroon,30,Settlements & Infrastructure,2020,2489
Cameroon,30,Settlements & Infrastructure,2021,1604
Cameroon,30,Settlements & Infrastructure,2022,1533
Cameroon,30,Settlements & Infrastructure,2023,1219
Cameroon,30,Settlements & Infrastructure,2024,1269
